AUPRC,AUROC,absolute_difference,checkpoint,cliffs_delta,direction,effect_size,exact_permutation_result,false_count,false_max,false_mean,false_median,false_min,false_std,feature,rank_biserial,relative_difference,sample_warning,top_2_recall,top_5_recall,true_count,true_max,true_mean,true_median,true_min,true_rank_positions,true_std
0.22619047619047616,0.5,0.01867479999999999,T-30,0.0,TIE,0.0,0.7878787878787878,10,0.5067608,0.31821946,0.3248909,0.1435368,0.12911817516554516,net_inventory_utilization,0.0,0.05748021874419995,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.0,2,0.378264,0.3435657,0.3435657,0.30886739999999996,6|7,0.034698300000000015
1.0,0.5,0.0,T-30,0.0,TIE,0.0,1.0,10,0.0,0.0,0.0,0.0,0.0,new_inventory_fills,0.0,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,0.0,0.0,0.0,0.0,1|2,0.0
0.6428571428571428,0.575,0.0,T-30,0.15,TRUE_HIGH,0.15,1.0,10,3.0,2.2,2.5,1.0,0.8717797887081347,occupied_grid_levels,0.15,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,3.0,2.5,2.5,2.0,1|7,0.5
0.35,0.525,447.0,T-30,-0.05,TRUE_LOW,-0.05,0.9696969696969697,10,2907.0,716.8,318.5,18.0,895.1014244207189,oldest_unpaired_lot_age,-0.05,1.403453689167975,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,1481.0,765.5,765.5,50.0,2|10,715.5
1.0,0.75,0.5,T-30,0.5,TRUE_HIGH,0.5,0.16666666666666666,10,0.0,0.0,0.0,0.0,0.0,one_sided_fill_ratio,0.5,500000000000.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,1.0,0.5,0.5,0.0,1|2,0.5
1.0,0.75,0.5,T-30,0.5,TRUE_HIGH,0.5,0.16666666666666666,10,0.0,0.0,0.0,0.0,0.0,one_sided_fill_ratio_10m,0.5,500000000000.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,1.0,0.5,0.5,0.0,1|2,0.5
1.0,0.5,0.0,T-30,0.0,TIE,0.0,1.0,10,0.0,0.0,0.0,0.0,0.0,one_sided_fill_ratio_1m,0.0,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,0.0,0.0,0.0,0.0,1|2,0.0
0.8333333333333333,0.7,0.5,T-30,0.4,TRUE_HIGH,0.4,0.3181818181818182,10,1.0,0.1,0.0,0.0,0.3,one_sided_fill_ratio_20m,0.4,500000000000.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,1.0,2,1.0,0.5,0.5,0.0,1|3,0.5
1.0,0.75,0.5,T-30,0.5,TRUE_HIGH,0.5,0.16666666666666666,10,0.0,0.0,0.0,0.0,0.0,one_sided_fill_ratio_5m,0.5,500000000000.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,1.0,0.5,0.5,0.0,1|2,0.5
0.29166666666666663,0.6,283.18499999999995,T-30,0.2,TRUE_HIGH,0.2,0.7575757575757576,10,2247.15,1134.6380000000001,1049.075,217.08,619.7615451574904,open,0.2,0.26993780234968895,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,1715.25,1332.26,1332.26,949.27,3|8,382.99
0.26666666666666666,0.6,0.07678571428571435,T-30,0.2,TRUE_HIGH,0.2,0.7424242424242424,10,0.875,0.5553571428571429,0.5357142857142857,0.0,0.2634431281055396,paired_fill_conversion_rate,0.2,0.14333333333333345,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,0.625,0.6125,0.6125,0.6,5|6,0.012500000000000011
0.29166666666666663,0.65,1.1453394199869487,T-30,0.3,TRUE_HIGH,0.3,0.9696969696969697,10,7.600528808056938,2.42841029323253,1.4206753695165633,0.0,2.315013970426373,paired_grid_pnl,0.3,0.8061936206979448,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,3.3261332629665232,2.566014789503512,2.566014789503512,1.8058963160405006,4|6,0.7601184734630113
1.0,0.5,0.0,T-30,0.0,TIE,0.0,1.0,10,0.0,0.0,0.0,0.0,0.0,paired_reversal_fills,0.0,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,0.0,0.0,0.0,0.0,1|2,0.0
0.29166666666666663,0.6,282.94500000000016,T-30,0.2,TRUE_HIGH,0.2,0.7575757575757576,10,2243.12,1133.602,1047.85,217.48,618.9853524405888,price,0.2,0.27002433554420974,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,1715.93,1330.795,1330.795,945.66,3|8,385.13500000000005
0.5833333333333334,0.5,0.006629870129865791,T-30,0.0,TIE,0.0,0.9696969696969697,10,0.4832987012987017,0.0448694919115973,0.023727272727273905,-0.3530909090909048,0.20767303614198193,price_slope,0.0,0.2794198139023758,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.5297402597402548,0.030357142857139696,0.030357142857139696,-0.46902597402597546,1|12,0.49938311688311515
1.0,1.0,3728466.11025,T-30,1.0,TRUE_HIGH,1.0,0.015151515151515152,10,542127.6186,140423.48191,78145.1412,28296.1976,150329.5793734845,quote_volume,1.0,47.71206568950444,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,4824039.7868,3806611.25145,3806611.25145,2789182.7161,1|2,1017428.53535
1.0,1.0,3019085.6301925005,T-30,1.0,TRUE_HIGH,1.0,0.015151515151515152,10,613705.1535199999,167833.54223707895,68967.62772250001,28735.92816,181452.98742699262,quote_volume_rate_20m,1.0,43.77540202397818,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,4344087.579715,3088053.2579150004,3088053.2579150004,1832018.936115,1|2,1256034.3218000003
1.0,1.0,2931359.86555,T-30,1.0,TRUE_HIGH,1.0,0.015151515151515152,10,384978.16788,132420.47365400003,72013.17679,28179.65762,108506.90573969322,quote_volume_rate_5m,1.0,40.705881842960984,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,3068339.9509799997,3003373.04234,3003373.04234,2938406.1337,1|2,64966.908639999805
1.0,1.0,7.450000000000017,T-30,1.0,TRUE_HIGH,1.0,0.015151515151515152,10,9.4699999999998,3.871999999999974,2.6699999999999875,1.3799999999999955,2.59305148425549,range_10m,1.0,2.7902621722846637,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,10.509999999999991,10.120000000000005,10.120000000000005,9.730000000000018,1|2,0.38999999999998636
0.75,0.9,11.329999999999956,T-30,0.8,TRUE_HIGH,0.8,0.045454545454545456,10,16.789999999999964,6.226000000000022,3.585000000000065,1.6899999999999977,5.162112358327728,range_20m,0.8,3.1603905160389822,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,1.0,2,17.610000000000014,14.91500000000002,14.91500000000002,12.220000000000027,1|4,2.694999999999993
0.6666666666666666,0.8,3.9050000000000296,T-30,0.6,TRUE_HIGH,0.6,0.18181818181818182,10,6.6099999999999,2.712000000000006,1.4600000000000364,0.5900000000000318,2.1686161486071733,range_5m,0.6,2.674657534246529,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,8.370000000000005,5.365000000000066,5.365000000000066,2.3600000000001273,1|6,3.0049999999999386
0.5833333333333333,0.9,39.8375433219677,T-30,0.8,TRUE_HIGH,0.8,0.045454545454545456,10,60.960000000000036,13.366000000000032,7.235000000000127,2.079999999999984,16.502549015227913,range_60m,0.8,5.5062257528634415,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,1.0,2,57.4550866439356,47.07254332196783,47.07254332196783,36.690000000000055,2|3,10.382543321967773
0.39285714285714285,0.7,0.5270600120292679,T-30,0.4,TRUE_HIGH,0.4,0.5606060606060606,10,3.115625020074991,1.1000059081772078,0.9271905502592841,0.15655377725691313,0.8089558772350026,range_vs_grid_width,0.4,0.5684484293782742,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,1.984297310899235,1.454250562288552,1.454250562288552,0.9242038136778691,2|7,0.530046748610683
0.625,0.7,0.07077154042755932,T-30,0.4,TRUE_HIGH,0.4,0.25757575757575757,10,0.240774760829573,0.1437138208512822,0.1490219925670355,0.027655756793363555,0.07035287349708531,range_vs_initial_grid_band,0.4,0.47490668463397245,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.2997867031347697,0.2197935329945948,0.2197935329945948,0.13980036285441996,1|8,0.07999317014017486
0.41666666666666663,0.75,0.0006715191460523812,T-30,0.5,TRUE_HIGH,0.5,0.3484848484848485,10,0.001869467072545852,0.0010712029861234362,0.0009043376449549661,0.0002099607265799642,0.0005676287085763828,realized_vol,0.5,0.7425535692322321,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.00185664708389454,0.0015758567910073473,0.0015758567910073473,0.0012950664981201544,2|6,0.00028079029288719285
0.26785714285714285,0.6,0.00032396058131531585,T-30,0.2,TRUE_HIGH,0.2,0.6666666666666666,10,0.0019919812305604578,0.001035546209848599,0.0009062392713755109,0.00016088092465939307,0.0006111894155897446,realized_vol_10m,0.2,0.35747797689632343,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,0.0015259349197861622,0.0012301998526908268,0.0012301998526908268,0.0009344647855954914,4|7,0.0002957350670953354
0.41666666666666663,0.75,0.0006715191460523812,T-30,0.5,TRUE_HIGH,0.5,0.3484848484848485,10,0.001869467072545852,0.0010712029861234362,0.0009043376449549661,0.0002099607265799642,0.0005676287085763828,realized_vol_20m,0.5,0.7425535692322321,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.00185664708389454,0.0015758567910073473,0.0015758567910073473,0.0012950664981201544,2|6,0.00028079029288719285
0.25,0.55,0.00031350701914543944,T-30,0.1,TRUE_HIGH,0.1,0.8181818181818182,10,0.0023652102223098628,0.0010238291485807753,0.000794445775014473,0.00018784232107330016,0.0006885515558343381,realized_vol_5m,0.1,0.39462355897069,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,0.0016234714800108943,0.0011079527941599125,0.0011079527941599125,0.0005924341083089308,4|8,0.0005155186858509818
0.8333333333333333,0.95,0.0020211935698427066,T-30,0.9,TRUE_HIGH,0.9,0.030303030303030304,10,0.0016071703778021975,0.0009626040753532171,0.000927662186308949,0.0002811263611151934,0.0004519140854876554,realized_vol_60m,0.9,2.178803447712773,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,1.0,2,0.0043009226779177345,0.0029488557561516554,0.0029488557561516554,0.0015967888343855758,1|3,0.0013520669217660793
1.0,0.85,-0.2108694717422827,T-30,-0.7,TRUE_LOW,-0.7,0.3181818181818182,10,6.884374979925062,1.1062730199295336,0.2108694717422827,0.0,2.051616276369007,remaining_levels_in_adverse_direction,-0.7,-1.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,0.0,0.0,0.0,0.0,1|2,0.0
0.5909090909090909,0.55,-0.001952566273212053,T-30,-0.1,TRUE_LOW,-0.1,0.5757575757575758,10,0.006153134397409055,-0.0005054514494679085,-0.0006660928020987278,-0.005052354104122414,0.003358865072282151,return_10m,-0.1,-2.9313727262325906,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.005702731215566859,-0.002618659075310781,-0.002618659075310781,-0.01094004936618842,1|11,0.00832139029087764
0.5909090909090909,0.55,-0.0011035269906231604,T-30,-0.1,TRUE_LOW,-0.1,0.5303030303030303,10,0.0018426386585590482,-0.0008309102412790814,-0.0006521785171143546,-0.0032276995305163814,0.0014063812611610825,return_1m,-0.1,-1.6920627737108753,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.00039644366710400725,-0.001755705507737515,-0.001755705507737515,-0.003907854682579037,1|11,0.0021521491748415222
0.6,0.6,-0.00232850066977891,T-30,-0.2,TRUE_LOW,-0.2,0.5757575757575758,10,0.012228665325125343,0.0008033756370422141,0.0002017903735652138,-0.00856877569969472,0.005488263104963242,return_20m,-0.2,-11.539205902834581,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.007172582188283316,-0.0021267102962136963,-0.0021267102962136963,-0.011426002780710709,1|10,0.009299292484497013
0.5833333333333334,0.5,0.004260997300300384,T-30,0.0,TIE,0.0,0.6515151515151515,10,0.010183831830119061,-0.0002412003019722331,-0.0010104707265877755,-0.015481344233791883,0.006660792661689089,return_30m,0.0,4.216843880959523,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.024802914476827587,0.0032505265737126088,0.0032505265737126088,-0.01830186132940237,1|12,0.021552387903114978
0.6428571428571428,0.75,-0.004088893072042354,T-30,-0.5,TRUE_LOW,-0.5,0.15151515151515152,10,0.005548363232846354,3.607955836825161e-05,-0.00022781873041027856,-0.00488168569044789,0.0031700480327437972,return_5m,-0.5,-17.948010967661308,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.00013988541053455705,-0.004316711802452633,-0.004316711802452633,-0.008773309015439823,1|7,0.00445659721298719
0.5833333333333334,0.5,-0.008645974935386325,T-30,0.0,TIE,0.0,0.5757575757575758,10,0.019998726775012132,0.001530098879288544,0.0021495274322250735,-0.015861519519084544,0.010781492130977252,return_60m,0.0,-4.022267781172945,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.02435631861407761,-0.006496447503161251,-0.006496447503161251,-0.03734921362040011,1|12,0.03085276611723886
0.26666666666666666,0.575,-1.0,T-30,-0.15,TRUE_LOW,-0.15,1.0,10,7.0,4.7,5.5,2.0,1.9,reversal_count_10m,-0.15,-0.18181818181818182,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,5.0,4.5,4.5,4.0,5|6,0.5
0.35,0.525,0.0,T-30,-0.05,TRUE_LOW,-0.05,1.0,10,13.0,10.0,10.0,7.0,1.6124515496597098,reversal_count_20m,-0.05,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,12.0,10.0,10.0,8.0,2|10,2.0
0.5,0.7,-0.5,T-30,-0.4,TRUE_LOW,-0.4,0.6818181818181818,10,3.0,2.0,2.0,0.0,0.8944271909999159,reversal_count_5m,-0.4,-0.25,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,1.0,2,2.0,1.5,1.5,1.0,2|4,0.5
0.35,0.55,0.0,T-30,-0.1,TRUE_LOW,-0.1,0.9090909090909091,10,0.6842105263157895,0.5380632954936361,0.5263157894736842,0.3888888888888889,0.08777789479365436,reversal_rate,-0.1,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.631578947368421,0.5263157894736842,0.5263157894736842,0.42105263157894735,2|10,0.10526315789473684
0.35,0.55,0.0,T-30,-0.1,TRUE_LOW,-0.1,0.9090909090909091,10,0.6842105263157895,0.5380632954936361,0.5263157894736842,0.3888888888888889,0.08777789479365436,reversal_ratio,-0.1,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.631578947368421,0.5263157894736842,0.5263157894736842,0.42105263157894735,2|10,0.10526315789473684
0.26666666666666666,0.575,-0.11111111111111116,T-30,-0.15,TRUE_LOW,-0.15,0.9696969696969697,10,0.7777777777777778,0.525,0.6111111111111112,0.2222222222222222,0.2072937022978404,reversal_ratio_10m,-0.15,-0.18181818181818188,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,0.5555555555555556,0.5,0.5,0.4444444444444444,5|6,0.05555555555555558
0.35,0.55,0.0,T-30,-0.1,TRUE_LOW,-0.1,0.9090909090909091,10,0.6842105263157895,0.5380632954936361,0.5263157894736842,0.3888888888888889,0.08777789479365436,reversal_ratio_20m,-0.1,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.631578947368421,0.5263157894736842,0.5263157894736842,0.42105263157894735,2|10,0.10526315789473684
0.5,0.7,-0.125,T-30,-0.4,TRUE_LOW,-0.4,0.6818181818181818,10,0.75,0.5,0.5,0.0,0.22360679774997896,reversal_ratio_5m,-0.4,-0.25,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,1.0,2,0.5,0.375,0.375,0.25,2|4,0.125
0.24285714285714285,0.525,0.02499999999999991,T-30,0.05,TRUE_HIGH,0.05,0.7878787878787878,10,0.75,0.5411111111111111,0.55,0.35,0.13617798810543666,same_direction_bar_ratio,0.05,0.04545454545454529,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,0.6,0.575,0.575,0.55,5|7,0.024999999999999967
0.8333333333333333,0.85,1.5,T-30,0.7,TRUE_HIGH,0.7,0.22727272727272727,10,5.0,3.1,3.0,1.0,1.1357816691600546,same_side_fill_streak_max,0.7,0.5,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,1.0,2,5.0,4.5,4.5,4.0,1|3,0.5
0.6666666666666666,0.7,-2.0,T-30,-0.4,TRUE_LOW,-0.4,0.48484848484848486,10,8.0,5.5,6.0,3.0,2.0124611797498106,same_side_move_duration,-0.4,-0.3333333333333333,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,5.0,4.0,4.0,3.0,1|6,1.0
1.0,0.5,0.0,T-30,0.0,TIE,0.0,1.0,10,0.0,0.0,0.0,0.0,0.0,sell_fills,0.0,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,0.0,0.0,0.0,0.0,1|2,0.0
0.8333333333333333,0.95,0.017317485598676574,T-30,0.9,TRUE_HIGH,0.9,0.045454545454545456,10,0.035388492528307336,0.017538900464260952,0.017183453432585205,-0.0004901571152267081,0.010489827784690237,signed_return_from_inventory_onset,0.9,1.0078000715407534,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,1.0,2,0.035420551160671776,0.03450093903126178,0.03450093903126178,0.03358132690185178,1|3,0.0009196121294099968
0.6666666666666666,0.7,-2.0,T-30,-0.4,TRUE_LOW,-0.4,0.48484848484848486,10,8.0,5.5,6.0,3.0,2.0124611797498106,time_since_last_reversal,-0.4,-0.3333333333333333,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,5.0,4.0,4.0,3.0,1|6,1.0
1.0,1.0,3876.5,T-30,1.0,TRUE_HIGH,1.0,0.015151515151515152,10,1679.0,491.0,286.5,76.0,466.35158410795606,trade_count,1.0,13.530541012216405,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,4612.0,4163.0,4163.0,3714.0,1|2,449.0
0.39285714285714285,0.7,-0.18458530505113535,T-30,-0.4,TRUE_LOW,-0.4,0.3939393939393939,10,2.4532782653588026,1.1622466231636506,1.0267283568075503,0.39396519429213633,0.5366448383775958,trade_count_acceleration,-0.4,-0.17978007895396425,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,1.0808675167175499,0.8421430517564149,0.8421430517564149,0.6034185867952799,2|7,0.23872446496113497
1.0,1.0,5449.225,T-30,1.0,TRUE_HIGH,1.0,0.015151515151515152,10,1468.15,482.0547368421053,271.025,93.2,444.1320713858863,trade_rate_20m,1.0,20.105986532607695,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,6707.45,5720.25,5720.25,4733.05,1|2,987.1999999999998
1.0,1.0,4312.400000000001,T-30,1.0,TRUE_HIGH,1.0,0.015151515151515152,10,1351.0,438.16,269.2,112.8,359.8997171435399,trade_rate_5m,1.0,16.019316493313525,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,5115.8,4581.6,4581.6,4047.4,1|2,534.2
0.6428571428571428,0.575,0.0,T-30,0.15,TRUE_HIGH,0.15,1.0,10,3.0,2.2,2.5,1.0,0.8717797887081347,unpaired_grid_levels,0.15,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,3.0,2.5,2.5,2.0,1|7,0.5
0.6428571428571428,0.575,0.0,T-30,0.15,TRUE_HIGH,0.15,1.0,10,3.0,2.2,2.5,1.0,0.8717797887081347,unpaired_lot_count,0.15,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,3.0,2.5,2.5,2.0,1|7,0.5
1.0,1.0,-2.3257935202101256,T-30,-1.0,TRUE_LOW,-1.0,0.015151515151515152,10,0.9464000000000057,-1.1763648664072124,-1.5329027086515463,-2.5655533712628493,1.0344674805077847,unrealized_inventory_pnl,-1.0,-1.517247968239331,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,-2.9426456715348084,-3.858696228861672,-3.858696228861672,-4.774746786188536,1|2,0.9160505573268638
0.6428571428571428,0.75,-0.49943627648459543,T-30,-0.5,TRUE_LOW,-0.5,0.2727272727272727,10,1.6449509513970362,1.017988774788973,1.0766642802606687,0.3216956688930887,0.3878244944109923,volatility_ratio_short_long,-0.5,-0.4638737307823364,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,1.0167101905090572,0.5772280037760733,0.5772280037760733,0.1377458170430895,1|7,0.43948218673298384
0.26666666666666666,0.5,0.08524832184980435,T-30,0.0,TIE,0.0,1.0,10,2.600652367382169,1.1612455899070344,1.090379563600311,0.2785597886207563,0.6500303579376799,volume_acceleration,0.0,0.07818224469314516,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,1.674840740176385,1.1756278854501154,1.1756278854501154,0.676415030723846,3|10,0.4992128547262695
0.8333333333333333,0.95,2.505357142857166,T-20,0.9,TRUE_HIGH,0.9,0.030303030303030304,10,4.009999999999991,1.5487857142857115,1.3464285714285569,0.3257142857142879,1.062133588680855,ATR,0.9,1.8607427055703292,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,1.0,2,4.587142857142875,3.851785714285723,3.851785714285723,3.116428571428571,1|3,0.7353571428571519
1.0,1.0,0.0013392991228594548,T-20,1.0,TRUE_HIGH,1.0,0.015151515151515152,10,0.0024435868484470485,0.0014784061111546276,0.0016329241908238966,0.000531214735485887,0.0006249938414532495,ATR_pct,1.0,0.8201845072695675,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,0.0032775186111674514,0.0029722233136833514,0.0029722233136833514,0.002666928016199252,1|2,0.00030529529748409977
1.0,1.0,2772.82,T-20,1.0,TRUE_HIGH,1.0,0.015151515151515152,10,615.48,215.74,94.58,4.56,234.54939377453098,base_volume,1.0,29.317191795305565,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,3183.55,2867.4,2867.4,2551.25,1|2,316.1500000000001
1.0,0.5,0.0,T-20,0.0,TIE,0.0,1.0,10,0.0,0.0,0.0,0.0,0.0,buy_fills,0.0,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,0.0,0.0,0.0,0.0,1|2,0.0
0.7,0.675,2.5,T-20,0.35,TRUE_HIGH,0.35,0.18181818181818182,10,4.0,1.6,1.0,1.0,1.019803902718557,consecutive_directional_bars,0.35,2.5,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,1.0,2,6.0,3.5,3.5,1.0,1|5,2.5
1.0,0.55,0.0,T-20,-0.1,TRUE_LOW,-0.1,1.0,10,1.0,0.1,0.0,0.0,0.3,consecutive_same_side_fills,-0.1,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,0.0,0.0,0.0,0.0,1|2,0.0
1.0,0.5,0.0,T-20,0.0,TIE,0.0,1.0,10,0.0,0.0,0.0,0.0,0.0,crossing_rate,0.0,0.0,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,0.0,0.0,0.0,0.0,1|2,0.0
0.29166666666666663,0.55,0.5,T-20,0.1,TRUE_HIGH,0.1,0.8939393939393939,10,18.0,7.5,6.0,1.0,5.103920062069938,cumulative_new_inventory_fills,0.1,0.08333333333333333,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,8.0,6.5,6.5,5.0,3|8,1.5
0.29166666666666663,0.6,1.0,T-20,0.2,TRUE_HIGH,0.2,0.9090909090909091,10,15.0,5.0,3.0,0.0,5.0,cumulative_paired_reversal_fills,0.2,0.3333333333333333,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,5.0,4.0,4.0,3.0,4|6,1.0
1.0,0.8,1.0,T-20,0.6,TRUE_HIGH,0.6,0.3939393939393939,10,6.0,5.2,5.0,3.0,0.8717797887081347,current_grid_count,0.6,0.2,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,1.0,1.0,2,6.0,6.0,6.0,6.0,1|2,0.0
0.6428571428571428,0.75,0.00037687603006775205,T-20,0.5,TRUE_HIGH,0.5,0.5303030303030303,10,0.009064771740246114,0.006891303015462891,0.008145300803997113,0.001,0.002717995118848241,current_grid_step,0.5,0.04626913592716049,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,0.009064771740246336,0.008522176834064865,0.008522176834064865,0.007979581927883395,1|7,0.0005425949061814705
0.30952380952380953,0.65,-0.09550779969481071,T-20,-0.3,TRUE_LOW,-0.3,0.6060606060606061,10,0.6454231966848896,0.37039108061714654,0.3729461550165014,0.0273969654568095,0.2109464516648617,directional_efficiency_ratio,-0.3,-0.2560900505612797,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,0.37880665729866503,0.2774383553216907,0.2774383553216907,0.17607005334471634,3|7,0.10136830197697434
0.30952380952380953,0.65,-0.09550779969481071,T-20,-0.3,TRUE_LOW,-0.3,0.6060606060606061,10,0.6454231966848896,0.37039108061714654,0.3729461550165014,0.0273969654568095,0.2109464516648617,directional_efficiency_ratio_20m,-0.3,-0.2560900505612797,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.0,0.5,2,0.37880665729866503,0.2774383553216907,0.2774383553216907,0.17607005334471634,3|7,0.10136830197697434
0.5909090909090909,0.55,19.3473532481228,T-20,0.1,TRUE_HIGH,0.1,0.21212121212121213,10,27.548246119808937,4.210666935244473,4.4574036074209005,-12.284970133169281,11.870095370141634,distance_price_to_inventory_vwap,0.1,4.340498404926221,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,57.132742068761445,23.8047568555437,23.8047568555437,-9.523228357674043,1|11,33.327985213217744
0.6428571428571428,0.75,8.440336862231106,T-20,0.5,TRUE_HIGH,0.5,0.09090909090909091,10,10.138802260333705,2.571183316487935,1.8062757678442836,0.07091372654372208,2.9603688920641513,distance_to_grid_boundary,0.5,4.6727841963491015,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,19.30175588555676,10.24661263007539,10.24661263007539,1.1914693745940212,1|7,9.055143255481369
0.625,0.7,38.747229249106226,T-20,0.4,TRUE_HIGH,0.4,0.6060606060606061,10,99.9563235929495,31.95255705393052,15.204563219183285,-2.888898452775038,38.476441859954,distance_to_lower_boundary,0.4,2.5483947608715023,EXPLORATORY_SMALL_SAMPLE;N_TRUE=2,0.5,0.5,2,106.712115561985,53.95179246828951,53.95179246828951,1.1914693745940212,1|8,52.76032309369549
