blocked_adverse_add_opportunity_cost,early_flatten_fee,early_flatten_slippage,false_breakout_defense_cost,missed_paired_grid_pnl,profile_id,scenario,seed,suspected_episode_id,symbol,window_key
0.0,0.0,0.0,0.0,0.0,S1,EXECUTION_STRESS,3,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.01900587,0.0633529,0.1322787699999992,0.0,S2,EXECUTION_STRESS,3,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.047514675,0.15838225,0.33069692499999714,0.0,S3,EXECUTION_STRESS,3,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,D2-R3,EXECUTION_STRESS,10,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,S0,EXECUTION_STRESS,10,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,EXECUTION_STRESS,10,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.01900587,0.0633529,0.1322787699999992,0.0,S2,EXECUTION_STRESS,10,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.047514675,0.15838225,0.33069692499999714,0.0,S3,EXECUTION_STRESS,10,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,D2-R3,EXECUTION_STRESS,17,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,S0,EXECUTION_STRESS,17,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,EXECUTION_STRESS,17,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.01900587,0.0633529,0.1322787699999992,0.0,S2,EXECUTION_STRESS,17,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.047514675,0.15838225,0.33069692499999714,0.0,S3,EXECUTION_STRESS,17,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,D2-R3,EXECUTION_STRESS,31,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,S0,EXECUTION_STRESS,31,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,EXECUTION_STRESS,31,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.01900587,0.0633529,0.1322787699999992,0.0,S2,EXECUTION_STRESS,31,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.047514675,0.15838225,0.33069692499999714,0.0,S3,EXECUTION_STRESS,31,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,D2-R3,EXECUTION_STRESS,59,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,S0,EXECUTION_STRESS,59,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,EXECUTION_STRESS,59,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.01900587,0.0633529,0.1322787699999992,0.0,S2,EXECUTION_STRESS,59,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.047514675,0.15838225,0.33069692499999714,0.0,S3,EXECUTION_STRESS,59,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,D2-R3,EXECUTION_STRESS,97,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,S0,EXECUTION_STRESS,97,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,EXECUTION_STRESS,97,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.01900587,0.0633529,0.1322787699999992,0.0,S2,EXECUTION_STRESS,97,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.047514675,0.15838225,0.33069692499999714,0.0,S3,EXECUTION_STRESS,97,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,D2-R3,MAKER_PROMO_OFF,3,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,S0,MAKER_PROMO_OFF,3,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,MAKER_PROMO_OFF,3,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.01267058,0.03801174,0.10060231999999925,0.0,S2,MAKER_PROMO_OFF,3,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.03167645,0.09502935,0.2515057999999968,0.0,S3,MAKER_PROMO_OFF,3,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,D2-R3,MAKER_PROMO_OFF,10,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,S0,MAKER_PROMO_OFF,10,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,MAKER_PROMO_OFF,10,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.01267058,0.03801174,0.10060231999999925,0.0,S2,MAKER_PROMO_OFF,10,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.03167645,0.09502935,0.2515057999999968,0.0,S3,MAKER_PROMO_OFF,10,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,D2-R3,MAKER_PROMO_OFF,17,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,S0,MAKER_PROMO_OFF,17,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,MAKER_PROMO_OFF,17,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.01267058,0.03801174,0.10060231999999925,0.0,S2,MAKER_PROMO_OFF,17,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.03167645,0.09502935,0.2515057999999968,0.0,S3,MAKER_PROMO_OFF,17,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,D2-R3,MAKER_PROMO_OFF,31,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,S0,MAKER_PROMO_OFF,31,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,MAKER_PROMO_OFF,31,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.01267058,0.03801174,0.10060231999999925,0.0,S2,MAKER_PROMO_OFF,31,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.03167645,0.09502935,0.2515057999999968,0.0,S3,MAKER_PROMO_OFF,31,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,D2-R3,MAKER_PROMO_OFF,59,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,S0,MAKER_PROMO_OFF,59,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,MAKER_PROMO_OFF,59,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.01267058,0.03801174,0.10060231999999925,0.0,S2,MAKER_PROMO_OFF,59,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.03167645,0.09502935,0.2515057999999968,0.0,S3,MAKER_PROMO_OFF,59,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,D2-R3,MAKER_PROMO_OFF,97,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,S0,MAKER_PROMO_OFF,97,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,MAKER_PROMO_OFF,97,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.01267058,0.03801174,0.10060231999999925,0.0,S2,MAKER_PROMO_OFF,97,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0.0,0.03167645,0.09502935,0.2515057999999968,0.0,S3,MAKER_PROMO_OFF,97,D2-7914871e1abb9850,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
,,,0.0,,D2-R3,PRIMARY_ZERO_MAKER,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,PRIMARY_ZERO_MAKER,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,PRIMARY_ZERO_MAKER,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.009679205000000001,0.019358410000000003,0.14265761500000096,0.0,S2,PRIMARY_ZERO_MAKER,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0241980125,0.048396025,0.3566440375000033,0.0,S3,PRIMARY_ZERO_MAKER,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,PRIMARY_ZERO_MAKER,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,PRIMARY_ZERO_MAKER,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,PRIMARY_ZERO_MAKER,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.009679205000000001,0.019358410000000003,0.1426576150000014,0.0,S2,PRIMARY_ZERO_MAKER,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0241980125,0.048396025,0.3566440375000033,0.0,S3,PRIMARY_ZERO_MAKER,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,PRIMARY_ZERO_MAKER,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,PRIMARY_ZERO_MAKER,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,PRIMARY_ZERO_MAKER,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.009679205000000001,0.019358410000000003,0.1426576150000014,0.0,S2,PRIMARY_ZERO_MAKER,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0241980125,0.048396025,0.3566440375000033,0.0,S3,PRIMARY_ZERO_MAKER,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,PRIMARY_ZERO_MAKER,31,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,PRIMARY_ZERO_MAKER,31,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,PRIMARY_ZERO_MAKER,31,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.009679205000000001,0.019358410000000003,0.1426576150000014,0.0,S2,PRIMARY_ZERO_MAKER,31,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0241980125,0.048396025,0.3566440375000033,0.0,S3,PRIMARY_ZERO_MAKER,31,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,PRIMARY_ZERO_MAKER,59,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,PRIMARY_ZERO_MAKER,59,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,PRIMARY_ZERO_MAKER,59,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.009679205000000001,0.019358410000000003,0.1426576150000014,0.0,S2,PRIMARY_ZERO_MAKER,59,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0241980125,0.048396025,0.3566440375000033,0.0,S3,PRIMARY_ZERO_MAKER,59,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,PRIMARY_ZERO_MAKER,97,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,PRIMARY_ZERO_MAKER,97,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,PRIMARY_ZERO_MAKER,97,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.009679205000000001,0.019358410000000003,0.1426576150000014,0.0,S2,PRIMARY_ZERO_MAKER,97,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0241980125,0.048396025,0.3566440375000033,0.0,S3,PRIMARY_ZERO_MAKER,97,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,EXECUTION_STRESS,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,EXECUTION_STRESS,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,EXECUTION_STRESS,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.014518807500000003,0.04839602500000001,0.17653483250000068,0.0,S2,EXECUTION_STRESS,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.03629701875,0.1209900625,0.44133708125000304,0.0,S3,EXECUTION_STRESS,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,EXECUTION_STRESS,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,EXECUTION_STRESS,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,EXECUTION_STRESS,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.014518807500000003,0.04839602500000001,0.17653483250000157,0.0,S2,EXECUTION_STRESS,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.03629701875,0.1209900625,0.44133708125000304,0.0,S3,EXECUTION_STRESS,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,EXECUTION_STRESS,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,EXECUTION_STRESS,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,EXECUTION_STRESS,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.014518807500000003,0.04839602500000001,0.17653483250000157,0.0,S2,EXECUTION_STRESS,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.03629701875,0.1209900625,0.44133708125000304,0.0,S3,EXECUTION_STRESS,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,EXECUTION_STRESS,31,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,EXECUTION_STRESS,31,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,EXECUTION_STRESS,31,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.014518807500000003,0.04839602500000001,0.17653483250000068,0.0,S2,EXECUTION_STRESS,31,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.03629701875,0.1209900625,0.44133708125000304,0.0,S3,EXECUTION_STRESS,31,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,EXECUTION_STRESS,59,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,EXECUTION_STRESS,59,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,EXECUTION_STRESS,59,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.014518807500000003,0.04839602500000001,0.17653483250000157,0.0,S2,EXECUTION_STRESS,59,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.03629701875,0.1209900625,0.44133708125000304,0.0,S3,EXECUTION_STRESS,59,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,EXECUTION_STRESS,97,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,EXECUTION_STRESS,97,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,EXECUTION_STRESS,97,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.014518807500000003,0.04839602500000001,0.17653483250000157,0.0,S2,EXECUTION_STRESS,97,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.03629701875,0.1209900625,0.44133708125000304,0.0,S3,EXECUTION_STRESS,97,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,MAKER_PROMO_OFF,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,MAKER_PROMO_OFF,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,MAKER_PROMO_OFF,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.009679205000000001,0.029037615000000006,0.15233682000000126,0.0,S2,MAKER_PROMO_OFF,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0241980125,0.0725940375,0.3808420500000036,0.0,S3,MAKER_PROMO_OFF,3,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,MAKER_PROMO_OFF,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,MAKER_PROMO_OFF,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,MAKER_PROMO_OFF,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.009679205000000001,0.029037615000000006,0.15233682000000126,0.0,S2,MAKER_PROMO_OFF,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0241980125,0.0725940375,0.38084205000000315,0.0,S3,MAKER_PROMO_OFF,10,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,MAKER_PROMO_OFF,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,MAKER_PROMO_OFF,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,MAKER_PROMO_OFF,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.009679205000000001,0.029037615000000006,0.15233682000000126,0.0,S2,MAKER_PROMO_OFF,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0241980125,0.0725940375,0.38084205000000315,0.0,S3,MAKER_PROMO_OFF,17,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,D2-R3,MAKER_PROMO_OFF,31,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
,,,0.0,,S0,MAKER_PROMO_OFF,31,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,S1,MAKER_PROMO_OFF,31,D2-e91166da0fe9e2c3,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
