adverse_inventory_qty,classification,gross_inventory_qty,inventory_drag,inventory_loss_before_confirmation,max_drawdown,net_inventory_qty,profile_id,scenario,seed,suspected_episode_id,symbol,tail_saved_before_confirmation,window_key
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.22379954110228,-0.47000000000000003,S1,PRIMARY_ZERO_MAKER,3,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.23928627610228,-0.47000000000000003,S2,PRIMARY_ZERO_MAKER,3,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.26251637860228,-0.47000000000000003,S3,PRIMARY_ZERO_MAKER,3,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.4173397504402647,-0.47000000000000003,D2-R3,PRIMARY_ZERO_MAKER,10,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.22379954110228,-0.47000000000000003,S0,PRIMARY_ZERO_MAKER,10,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.22379954110228,-0.47000000000000003,S1,PRIMARY_ZERO_MAKER,10,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.23928627610228,-0.47000000000000003,S2,PRIMARY_ZERO_MAKER,10,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.26251637860228,-0.47000000000000003,S3,PRIMARY_ZERO_MAKER,10,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.4173397504402647,-0.47000000000000003,D2-R3,PRIMARY_ZERO_MAKER,17,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.22379954110228,-0.47000000000000003,S0,PRIMARY_ZERO_MAKER,17,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.22379954110228,-0.47000000000000003,S1,PRIMARY_ZERO_MAKER,17,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.23928627610228,-0.47000000000000003,S2,PRIMARY_ZERO_MAKER,17,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.26251637860228,-0.47000000000000003,S3,PRIMARY_ZERO_MAKER,17,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.4173397504402647,-0.47000000000000003,D2-R3,PRIMARY_ZERO_MAKER,31,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.22379954110228,-0.47000000000000003,S0,PRIMARY_ZERO_MAKER,31,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.22379954110228,-0.47000000000000003,S1,PRIMARY_ZERO_MAKER,31,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.23928627610228,-0.47000000000000003,S2,PRIMARY_ZERO_MAKER,31,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.26251637860228,-0.47000000000000003,S3,PRIMARY_ZERO_MAKER,31,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.4173397504402647,-0.47000000000000003,D2-R3,PRIMARY_ZERO_MAKER,59,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.22379954110228,-0.47000000000000003,S0,PRIMARY_ZERO_MAKER,59,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.22379954110228,-0.47000000000000003,S1,PRIMARY_ZERO_MAKER,59,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.23928627610228,-0.47000000000000003,S2,PRIMARY_ZERO_MAKER,59,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.26251637860228,-0.47000000000000003,S3,PRIMARY_ZERO_MAKER,59,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.4173397504402647,-0.47000000000000003,D2-R3,PRIMARY_ZERO_MAKER,97,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.22379954110228,-0.47000000000000003,S0,PRIMARY_ZERO_MAKER,97,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.22379954110228,-0.47000000000000003,S1,PRIMARY_ZERO_MAKER,97,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.23928627610228,-0.47000000000000003,S2,PRIMARY_ZERO_MAKER,97,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.26251637860228,-0.47000000000000003,S3,PRIMARY_ZERO_MAKER,97,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.813111909175772,-0.47000000000000003,D2-R3,EXECUTION_STRESS,3,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.5292324123377874,-0.47000000000000003,S0,EXECUTION_STRESS,3,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.5292324123377874,-0.47000000000000003,S1,EXECUTION_STRESS,3,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.562787004837787,-0.47000000000000003,S2,EXECUTION_STRESS,3,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.6131188935877874,-0.47000000000000003,S3,EXECUTION_STRESS,3,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.726311909175772,-0.47000000000000003,D2-R3,EXECUTION_STRESS,10,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.442432412337787,-0.47000000000000003,S0,EXECUTION_STRESS,10,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.442432412337787,-0.47000000000000003,S1,EXECUTION_STRESS,10,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.475987004837787,-0.47000000000000003,S2,EXECUTION_STRESS,10,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.526318893587787,-0.47000000000000003,S3,EXECUTION_STRESS,10,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.726311909175772,-0.47000000000000003,D2-R3,EXECUTION_STRESS,17,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.442432412337787,-0.47000000000000003,S0,EXECUTION_STRESS,17,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.442432412337787,-0.47000000000000003,S1,EXECUTION_STRESS,17,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.475987004837787,-0.47000000000000003,S2,EXECUTION_STRESS,17,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.526318893587787,-0.47000000000000003,S3,EXECUTION_STRESS,17,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.726311909175772,-0.47000000000000003,D2-R3,EXECUTION_STRESS,31,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.442432412337787,-0.47000000000000003,S0,EXECUTION_STRESS,31,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.442432412337787,-0.47000000000000003,S1,EXECUTION_STRESS,31,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.475987004837787,-0.47000000000000003,S2,EXECUTION_STRESS,31,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.526318893587787,-0.47000000000000003,S3,EXECUTION_STRESS,31,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.726311909175772,-0.47000000000000003,D2-R3,EXECUTION_STRESS,59,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.442432412337787,-0.47000000000000003,S0,EXECUTION_STRESS,59,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.442432412337787,-0.47000000000000003,S1,EXECUTION_STRESS,59,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.475987004837787,-0.47000000000000003,S2,EXECUTION_STRESS,59,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.526318893587787,-0.47000000000000003,S3,EXECUTION_STRESS,59,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.726311909175772,-0.47000000000000003,D2-R3,EXECUTION_STRESS,97,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.442432412337787,-0.47000000000000003,S0,EXECUTION_STRESS,97,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.442432412337787,-0.47000000000000003,S1,EXECUTION_STRESS,97,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.475987004837787,-0.47000000000000003,S2,EXECUTION_STRESS,97,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.526318893587787,-0.47000000000000003,S3,EXECUTION_STRESS,97,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.5168197165097723,-0.47000000000000003,D2-R3,MAKER_PROMO_OFF,3,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.2974682821717876,-0.47000000000000003,S0,MAKER_PROMO_OFF,3,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.2974682821717876,-0.47000000000000003,S1,MAKER_PROMO_OFF,3,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.318117262171788,-0.47000000000000003,S2,MAKER_PROMO_OFF,3,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.3490907321717875,-0.47000000000000003,S3,MAKER_PROMO_OFF,3,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.5168197165097714,-0.47000000000000003,D2-R3,MAKER_PROMO_OFF,10,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.297468282171787,-0.47000000000000003,S0,MAKER_PROMO_OFF,10,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.297468282171787,-0.47000000000000003,S1,MAKER_PROMO_OFF,10,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.3181172621717874,-0.47000000000000003,S2,MAKER_PROMO_OFF,10,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.349090732171787,-0.47000000000000003,S3,MAKER_PROMO_OFF,10,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.5168197165097714,-0.47000000000000003,D2-R3,MAKER_PROMO_OFF,17,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.297468282171787,-0.47000000000000003,S0,MAKER_PROMO_OFF,17,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.297468282171787,-0.47000000000000003,S1,MAKER_PROMO_OFF,17,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.3181172621717874,-0.47000000000000003,S2,MAKER_PROMO_OFF,17,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.349090732171787,-0.47000000000000003,S3,MAKER_PROMO_OFF,17,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.5168197165097714,-0.47000000000000003,D2-R3,MAKER_PROMO_OFF,31,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.297468282171787,-0.47000000000000003,S0,MAKER_PROMO_OFF,31,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.297468282171787,-0.47000000000000003,S1,MAKER_PROMO_OFF,31,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.3181172621717874,-0.47000000000000003,S2,MAKER_PROMO_OFF,31,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.349090732171787,-0.47000000000000003,S3,MAKER_PROMO_OFF,31,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.5168197165097714,-0.47000000000000003,D2-R3,MAKER_PROMO_OFF,59,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.297468282171787,-0.47000000000000003,S0,MAKER_PROMO_OFF,59,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.297468282171787,-0.47000000000000003,S1,MAKER_PROMO_OFF,59,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.3181172621717874,-0.47000000000000003,S2,MAKER_PROMO_OFF,59,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.349090732171787,-0.47000000000000003,S3,MAKER_PROMO_OFF,59,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,0.7659187400474123,0.0,2.5168197165097714,-0.47000000000000003,D2-R3,MAKER_PROMO_OFF,97,D2-0acac97ea7d9f11f,SOXLUSDT,,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.297468282171787,-0.47000000000000003,S0,MAKER_PROMO_OFF,97,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.297468282171787,-0.47000000000000003,S1,MAKER_PROMO_OFF,97,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.3181172621717874,-0.47000000000000003,S2,MAKER_PROMO_OFF,97,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,FALSE_BREAKOUT,0.47000000000000003,2.533705671371443,0.0,3.349090732171787,-0.47000000000000003,S3,MAKER_PROMO_OFF,97,D2-0acac97ea7d9f11f,SOXLUSDT,0.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
