candidate_id,seed,split,state,symbol,window_count,traded_count,total_pnl,positive_ratio,activation_count,close_count
P2_DEFAULT_A10,31,development,RANGE,ETHUSDT,23,14,6.099176197052124,0.34782608695652173,0,0
P2_DEFAULT_A10,31,development,TRANSITION,BTCUSDT,20,13,6.544328074588908,0.4,0,0
P2_DEFAULT_A10,31,development,TRANSITION,ETHUSDT,20,16,8.21688448068685,0.5,0,0
P2_DEFAULT_A10,31,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-6.22520468698972,0.23076923076923078,0,0
P2_DEFAULT_A10,31,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-5.896423266876832,0.15384615384615385,0,0
P2_DEFAULT_A10,31,validation,RANGE,BTCUSDT,11,5,1.5570843181422434,0.2727272727272727,0,0
P2_DEFAULT_A10,31,validation,RANGE,ETHUSDT,11,10,6.3697116478517986,0.6363636363636364,0,0
P2_DEFAULT_A10,31,validation,TRANSITION,BTCUSDT,5,3,4.6492079915355164,0.6,0,0
P2_DEFAULT_A10,31,validation,TRANSITION,ETHUSDT,5,4,2.832329114145178,0.6,0,0
P2_DEFAULT_A10,31,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-2.3596336326438743,0.16666666666666666,0,0
P2_DEFAULT_A10,31,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.2938190905024767,0.4166666666666667,0,0
P2_DEFAULT_A10,59,development,RANGE,BTCUSDT,23,17,11.123391579302009,0.6086956521739131,0,0
P2_DEFAULT_A10,59,development,RANGE,ETHUSDT,23,14,7.479341367823412,0.30434782608695654,0,0
P2_DEFAULT_A10,59,development,TRANSITION,BTCUSDT,20,13,6.470220467487724,0.35,0,0
P2_DEFAULT_A10,59,development,TRANSITION,ETHUSDT,20,16,7.352936771815212,0.5,0,0
P2_DEFAULT_A10,59,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-6.488488142926331,0.23076923076923078,0,0
P2_DEFAULT_A10,59,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-3.8589995525957117,0.15384615384615385,0,0
P2_DEFAULT_A10,59,validation,RANGE,BTCUSDT,11,5,1.686114904537171,0.2727272727272727,0,0
P2_DEFAULT_A10,59,validation,RANGE,ETHUSDT,11,10,6.422589360766375,0.6363636363636364,0,0
P2_DEFAULT_A10,59,validation,TRANSITION,BTCUSDT,5,3,4.649095201556349,0.6,0,0
P2_DEFAULT_A10,59,validation,TRANSITION,ETHUSDT,5,4,2.126653005131472,0.6,0,0
