combination_id,reason,scenario,symbol,window_key
42324,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
44424,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
44424,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
44424,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32233,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32233,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32233,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
24345,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
24345,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
24345,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43342,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43342,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43342,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
23233,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
23233,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
23233,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34422,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34422,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34422,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22334,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22334,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22334,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43425,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43425,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43425,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32243,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32243,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32243,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34342,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34342,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34342,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43235,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43235,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43235,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22424,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22424,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22424,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34224,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34224,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34224,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22432,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22432,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22432,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43345,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43345,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43345,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
44143,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
44143,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
44143,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32212,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32212,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32212,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
13433,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
13433,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
13433,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
24324,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
24324,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
24324,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
21135,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
21135,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
21135,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43414,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43414,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
43414,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
12245,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
12245,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
12245,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34323,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34323,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34323,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22242,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22242,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22242,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
31132,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
31132,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
31132,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
13415,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
13415,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
13415,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
44323,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
44323,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
44323,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
23244,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
23244,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
23244,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
41333,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
41333,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
41333,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32115,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32115,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32115,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
14421,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
14421,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
14421,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32214,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32214,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
32214,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
41142,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
41142,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
41142,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
24323,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
24323,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
24323,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
13435,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
13435,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
13435,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22214,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22214,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
22214,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
13141,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
13141,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
13141,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
41422,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
41422,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
41422,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34331,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34331,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
34331,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11111,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
12111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
12111,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
12111,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
13111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
13111,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
13111,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
14111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
14111,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
14111,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
21111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
21111,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
21111,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
31111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
31111,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
31111,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
41111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
41111,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
41111,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11211,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11211,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11211,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11311,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11311,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11311,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11411,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11411,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11411,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11121,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11121,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11121,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11131,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11131,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11131,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11141,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11141,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11141,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11112,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11112,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11112,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11113,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11113,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11113,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11114,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11114,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11114,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11115,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11115,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11115,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
22333,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
22333,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
22333,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
22434,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
