engine_mode,force_exit_cost,force_exit_fees,force_exit_slippage_cost,funding_paid,funding_received,inventory_realized_pnl,maker_fees,net_pnl,paired_grid_pnl,profile,regrid_cost,scenario,seed,seed_cost,stop_exit_cost,stop_exit_slippage_cost,stopped_reason,symbol,taker_fees,window_key
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.0,0.0,-3.809770088922946,0.0,-3.191562111989529,0.7136441119778782,N20,0.0,PRIMARY_ZERO_MAKER,97,0.0,0.09543613504446147,0.19068158850042252,stop_loss_upper,SNDKUSDT,0.09543613504446147,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.0,0.0,-4.095792471673588,0.0,-3.525517079049465,0.7136441119778782,N20,0.0,EXECUTION_STRESS,3,0.0,0.1433687193537552,0.4767039712510563,stop_loss_upper,SNDKUSDT,0.1433687193537552,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.0,0.0,-4.095792471673588,0.0,-3.525517079049465,0.7136441119778782,N20,0.0,EXECUTION_STRESS,3,0.0,0.1433687193537552,0.4767039712510563,stop_loss_upper,SNDKUSDT,0.1433687193537552,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.0,0.0,-4.095792471673588,0.0,-3.525517079049465,0.7136441119778782,N20,0.0,EXECUTION_STRESS,10,0.0,0.1433687193537552,0.4767039712510563,stop_loss_upper,SNDKUSDT,0.1433687193537552,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.0,0.0,-4.095792471673588,0.0,-3.525517079049465,0.7136441119778782,N20,0.0,EXECUTION_STRESS,10,0.0,0.1433687193537552,0.4767039712510563,stop_loss_upper,SNDKUSDT,0.1433687193537552,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.0,0.0,-4.095792471673588,0.0,-3.525517079049465,0.7136441119778782,N20,0.0,EXECUTION_STRESS,17,0.0,0.1433687193537552,0.4767039712510563,stop_loss_upper,SNDKUSDT,0.1433687193537552,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.0,0.0,-4.095792471673588,0.0,-3.525517079049465,0.7136441119778782,N20,0.0,EXECUTION_STRESS,17,0.0,0.1433687193537552,0.4767039712510563,stop_loss_upper,SNDKUSDT,0.1433687193537552,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.0,0.0,-4.095792471673588,0.0,-3.525517079049465,0.7136441119778782,N20,0.0,EXECUTION_STRESS,31,0.0,0.1433687193537552,0.4767039712510563,stop_loss_upper,SNDKUSDT,0.1433687193537552,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.0,0.0,-4.095792471673588,0.0,-3.525517079049465,0.7136441119778782,N20,0.0,EXECUTION_STRESS,31,0.0,0.1433687193537552,0.4767039712510563,stop_loss_upper,SNDKUSDT,0.1433687193537552,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.0,0.0,-4.095792471673588,0.0,-3.525517079049465,0.7136441119778782,N20,0.0,EXECUTION_STRESS,59,0.0,0.1433687193537552,0.4767039712510563,stop_loss_upper,SNDKUSDT,0.1433687193537552,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.0,0.0,-4.095792471673588,0.0,-3.525517079049465,0.7136441119778782,N20,0.0,EXECUTION_STRESS,59,0.0,0.1433687193537552,0.4767039712510563,stop_loss_upper,SNDKUSDT,0.1433687193537552,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.0,0.0,-4.095792471673588,0.0,-3.525517079049465,0.7136441119778782,N20,0.0,EXECUTION_STRESS,97,0.0,0.1433687193537552,0.4767039712510563,stop_loss_upper,SNDKUSDT,0.1433687193537552,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.0,0.0,-4.095792471673588,0.0,-3.525517079049465,0.7136441119778782,N20,0.0,EXECUTION_STRESS,97,0.0,0.1433687193537552,0.4767039712510563,stop_loss_upper,SNDKUSDT,0.1433687193537552,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.0,0.0,-3.905110883173177,0.07793786882239558,-3.364888445459281,0.7136441119778782,N20,0.0,MAKER_PROMO_OFF,3,0.0,0.09548380544158658,0.2860223827506338,stop_loss_upper,SNDKUSDT,0.09548380544158658,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.0,0.0,-3.905110883173177,0.07793786882239558,-3.364888445459281,0.7136441119778782,N20,0.0,MAKER_PROMO_OFF,3,0.0,0.09548380544158658,0.2860223827506338,stop_loss_upper,SNDKUSDT,0.09548380544158658,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.0,0.0,-3.905110883173177,0.07793786882239558,-3.364888445459281,0.7136441119778782,N20,0.0,MAKER_PROMO_OFF,10,0.0,0.09548380544158658,0.2860223827506338,stop_loss_upper,SNDKUSDT,0.09548380544158658,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.0,0.0,-3.905110883173177,0.07793786882239558,-3.364888445459281,0.7136441119778782,N20,0.0,MAKER_PROMO_OFF,10,0.0,0.09548380544158658,0.2860223827506338,stop_loss_upper,SNDKUSDT,0.09548380544158658,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.0,0.0,-3.905110883173177,0.07793786882239558,-3.364888445459281,0.7136441119778782,N20,0.0,MAKER_PROMO_OFF,17,0.0,0.09548380544158658,0.2860223827506338,stop_loss_upper,SNDKUSDT,0.09548380544158658,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.0,0.0,-3.905110883173177,0.07793786882239558,-3.364888445459281,0.7136441119778782,N20,0.0,MAKER_PROMO_OFF,17,0.0,0.09548380544158658,0.2860223827506338,stop_loss_upper,SNDKUSDT,0.09548380544158658,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.0,0.0,-3.905110883173177,0.07793786882239558,-3.364888445459281,0.7136441119778782,N20,0.0,MAKER_PROMO_OFF,31,0.0,0.09548380544158658,0.2860223827506338,stop_loss_upper,SNDKUSDT,0.09548380544158658,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.0,0.0,-3.905110883173177,0.07793786882239558,-3.364888445459281,0.7136441119778782,N20,0.0,MAKER_PROMO_OFF,31,0.0,0.09548380544158658,0.2860223827506338,stop_loss_upper,SNDKUSDT,0.09548380544158658,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.0,0.0,-3.905110883173177,0.07793786882239558,-3.364888445459281,0.7136441119778782,N20,0.0,MAKER_PROMO_OFF,59,0.0,0.09548380544158658,0.2860223827506338,stop_loss_upper,SNDKUSDT,0.09548380544158658,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.0,0.0,-3.905110883173177,0.07793786882239558,-3.364888445459281,0.7136441119778782,N20,0.0,MAKER_PROMO_OFF,59,0.0,0.09548380544158658,0.2860223827506338,stop_loss_upper,SNDKUSDT,0.09548380544158658,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.0,0.0,-3.905110883173177,0.07793786882239558,-3.364888445459281,0.7136441119778782,N20,0.0,MAKER_PROMO_OFF,97,0.0,0.09548380544158658,0.2860223827506338,stop_loss_upper,SNDKUSDT,0.09548380544158658,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.0,0.0,-3.905110883173177,0.07793786882239558,-3.364888445459281,0.7136441119778782,N20,0.0,MAKER_PROMO_OFF,97,0.0,0.09548380544158658,0.2860223827506338,stop_loss_upper,SNDKUSDT,0.09548380544158658,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-4.982422753661606,0.0,-5.261574764107446,0.0,N20,0.0,PRIMARY_ZERO_MAKER,3,0.0,0.1134220886231692,0.22707124849483326,stop_loss,SNDKUSDT,0.1134220886231692,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-4.982422753661606,0.0,-5.261574764107446,0.0,N20,0.0,PRIMARY_ZERO_MAKER,3,0.0,0.1134220886231692,0.22707124849483326,stop_loss,SNDKUSDT,0.1134220886231692,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-4.982422753661606,0.0,-5.261574764107446,0.0,N20,0.0,PRIMARY_ZERO_MAKER,10,0.0,0.1134220886231692,0.22707124849483326,stop_loss,SNDKUSDT,0.1134220886231692,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-4.982422753661606,0.0,-5.261574764107446,0.0,N20,0.0,PRIMARY_ZERO_MAKER,10,0.0,0.1134220886231692,0.22707124849483326,stop_loss,SNDKUSDT,0.1134220886231692,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-4.982422753661606,0.0,-5.261574764107446,0.0,N20,0.0,PRIMARY_ZERO_MAKER,17,0.0,0.1134220886231692,0.22707124849483326,stop_loss,SNDKUSDT,0.1134220886231692,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-4.982422753661606,0.0,-5.261574764107446,0.0,N20,0.0,PRIMARY_ZERO_MAKER,17,0.0,0.1134220886231692,0.22707124849483326,stop_loss,SNDKUSDT,0.1134220886231692,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-4.982422753661606,0.0,-5.261574764107446,0.0,N20,0.0,PRIMARY_ZERO_MAKER,31,0.0,0.1134220886231692,0.22707124849483326,stop_loss,SNDKUSDT,0.1134220886231692,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-4.982422753661606,0.0,-5.261574764107446,0.0,N20,0.0,PRIMARY_ZERO_MAKER,31,0.0,0.1134220886231692,0.22707124849483326,stop_loss,SNDKUSDT,0.1134220886231692,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-4.982422753661606,0.0,-5.261574764107446,0.0,N20,0.0,PRIMARY_ZERO_MAKER,59,0.0,0.1134220886231692,0.22707124849483326,stop_loss,SNDKUSDT,0.1134220886231692,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-4.982422753661606,0.0,-5.261574764107446,0.0,N20,0.0,PRIMARY_ZERO_MAKER,59,0.0,0.1134220886231692,0.22707124849483326,stop_loss,SNDKUSDT,0.1134220886231692,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-4.982422753661606,0.0,-5.261574764107446,0.0,N20,0.0,PRIMARY_ZERO_MAKER,97,0.0,0.1134220886231692,0.22707124849483326,stop_loss,SNDKUSDT,0.1134220886231692,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-4.982422753661606,0.0,-5.261574764107446,0.0,N20,0.0,PRIMARY_ZERO_MAKER,97,0.0,0.1134220886231692,0.22707124849483326,stop_loss,SNDKUSDT,0.1134220886231692,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-5.323029626403846,0.0,-5.658637226006714,0.0,N20,0.0,EXECUTION_STRESS,3,0.0,0.16987767778019713,0.567678121237083,stop_loss,SNDKUSDT,0.16987767778019713,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-5.323029626403846,0.0,-5.658637226006714,0.0,N20,0.0,EXECUTION_STRESS,3,0.0,0.16987767778019713,0.567678121237083,stop_loss,SNDKUSDT,0.16987767778019713,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-5.323029626403846,0.0,-5.658637226006714,0.0,N20,0.0,EXECUTION_STRESS,10,0.0,0.16987767778019713,0.567678121237083,stop_loss,SNDKUSDT,0.16987767778019713,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-5.323029626403846,0.0,-5.658637226006714,0.0,N20,0.0,EXECUTION_STRESS,10,0.0,0.16987767778019713,0.567678121237083,stop_loss,SNDKUSDT,0.16987767778019713,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-5.323029626403846,0.0,-5.658637226006714,0.0,N20,0.0,EXECUTION_STRESS,17,0.0,0.16987767778019713,0.567678121237083,stop_loss,SNDKUSDT,0.16987767778019713,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-5.323029626403846,0.0,-5.658637226006714,0.0,N20,0.0,EXECUTION_STRESS,17,0.0,0.16987767778019713,0.567678121237083,stop_loss,SNDKUSDT,0.16987767778019713,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-5.323029626403846,0.0,-5.658637226006714,0.0,N20,0.0,EXECUTION_STRESS,31,0.0,0.16987767778019713,0.567678121237083,stop_loss,SNDKUSDT,0.16987767778019713,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-5.323029626403846,0.0,-5.658637226006714,0.0,N20,0.0,EXECUTION_STRESS,31,0.0,0.16987767778019713,0.567678121237083,stop_loss,SNDKUSDT,0.16987767778019713,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-5.323029626403846,0.0,-5.658637226006714,0.0,N20,0.0,EXECUTION_STRESS,59,0.0,0.16987767778019713,0.567678121237083,stop_loss,SNDKUSDT,0.16987767778019713,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-5.323029626403846,0.0,-5.658637226006714,0.0,N20,0.0,EXECUTION_STRESS,59,0.0,0.16987767778019713,0.567678121237083,stop_loss,SNDKUSDT,0.16987767778019713,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-5.323029626403846,0.0,-5.658637226006714,0.0,N20,0.0,EXECUTION_STRESS,97,0.0,0.16987767778019713,0.567678121237083,stop_loss,SNDKUSDT,0.16987767778019713,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-5.323029626403846,0.0,-5.658637226006714,0.0,N20,0.0,EXECUTION_STRESS,97,0.0,0.16987767778019713,0.567678121237083,stop_loss,SNDKUSDT,0.16987767778019713,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-5.095958377909008,0.04636532,-5.421418940542725,0.0,N20,0.0,MAKER_PROMO_OFF,3,0.0,0.11336532081104551,0.3406068727422499,stop_loss,SNDKUSDT,0.11336532081104551,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-5.095958377909008,0.04636532,-5.421418940542725,0.0,N20,0.0,MAKER_PROMO_OFF,3,0.0,0.11336532081104551,0.3406068727422499,stop_loss,SNDKUSDT,0.11336532081104551,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-5.095958377909008,0.04636532,-5.421418940542725,0.0,N20,0.0,MAKER_PROMO_OFF,10,0.0,0.11336532081104551,0.3406068727422499,stop_loss,SNDKUSDT,0.11336532081104551,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-5.095958377909008,0.04636532,-5.421418940542725,0.0,N20,0.0,MAKER_PROMO_OFF,10,0.0,0.11336532081104551,0.3406068727422499,stop_loss,SNDKUSDT,0.11336532081104551,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-5.095958377909008,0.04636532,-5.421418940542725,0.0,N20,0.0,MAKER_PROMO_OFF,17,0.0,0.11336532081104551,0.3406068727422499,stop_loss,SNDKUSDT,0.11336532081104551,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-5.095958377909008,0.04636532,-5.421418940542725,0.0,N20,0.0,MAKER_PROMO_OFF,17,0.0,0.11336532081104551,0.3406068727422499,stop_loss,SNDKUSDT,0.11336532081104551,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-5.095958377909008,0.04636532,-5.421418940542725,0.0,N20,0.0,MAKER_PROMO_OFF,31,0.0,0.11336532081104551,0.3406068727422499,stop_loss,SNDKUSDT,0.11336532081104551,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-5.095958377909008,0.04636532,-5.421418940542725,0.0,N20,0.0,MAKER_PROMO_OFF,31,0.0,0.11336532081104551,0.3406068727422499,stop_loss,SNDKUSDT,0.11336532081104551,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-5.095958377909008,0.04636532,-5.421418940542725,0.0,N20,0.0,MAKER_PROMO_OFF,59,0.0,0.11336532081104551,0.3406068727422499,stop_loss,SNDKUSDT,0.11336532081104551,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-5.095958377909008,0.04636532,-5.421418940542725,0.0,N20,0.0,MAKER_PROMO_OFF,59,0.0,0.11336532081104551,0.3406068727422499,stop_loss,SNDKUSDT,0.11336532081104551,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.16572992182267104,0.0,-5.095958377909008,0.04636532,-5.421418940542725,0.0,N20,0.0,MAKER_PROMO_OFF,97,0.0,0.11336532081104551,0.3406068727422499,stop_loss,SNDKUSDT,0.11336532081104551,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.16572992182267104,0.0,-5.095958377909008,0.04636532,-5.421418940542725,0.0,N20,0.0,MAKER_PROMO_OFF,97,0.0,0.11336532081104551,0.3406068727422499,stop_loss,SNDKUSDT,0.11336532081104551,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.08838929163875789,0.0,-2.845397909023477,0.0,-2.824968062912814,0.16931091834844436,N100,0.0,PRIMARY_ZERO_MAKER,3,0.0,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.08838929163875789,0.0,-2.845397909023477,0.0,-2.824968062912814,0.16931091834844436,N100,0.0,PRIMARY_ZERO_MAKER,3,0.0,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.08838929163875789,0.0,-2.845397909023477,0.0,-2.824968062912814,0.16931091834844436,N100,0.0,PRIMARY_ZERO_MAKER,10,0.0,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.08838929163875789,0.0,-2.845397909023477,0.0,-2.824968062912814,0.16931091834844436,N100,0.0,PRIMARY_ZERO_MAKER,10,0.0,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.08838929163875789,0.0,-2.8453941902196176,0.0,-2.8491543375401096,0.14512092491728937,N100,0.0,PRIMARY_ZERO_MAKER,17,0.0,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.08838929163875789,0.0,-2.8453941902196176,0.0,-2.8491543375401096,0.14512092491728937,N100,0.0,PRIMARY_ZERO_MAKER,17,0.0,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.08838929163875789,0.0,-2.8453614294302474,0.0,-2.848124158129987,0.1461183435380417,N100,0.0,PRIMARY_ZERO_MAKER,31,0.0,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.08838929163875789,0.0,-2.8453614294302474,0.0,-2.848124158129987,0.1461183435380417,N100,0.0,PRIMARY_ZERO_MAKER,31,0.0,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.08838929163875789,0.0,-2.845397909023477,0.0,-2.800597264661803,0.19368171659945574,N100,0.0,PRIMARY_ZERO_MAKER,59,0.0,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.08838929163875789,0.0,-2.845397909023477,0.0,-2.800597264661803,0.19368171659945574,N100,0.0,PRIMARY_ZERO_MAKER,59,0.0,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.08838929163875789,0.0,-2.8203792631353166,0.0,-2.823689261918595,0.14557107345450276,N100,0.0,PRIMARY_ZERO_MAKER,97,0.0,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.08838929163875789,0.0,-2.8203792631353166,0.0,-2.823689261918595,0.14557107345450276,N100,0.0,PRIMARY_ZERO_MAKER,97,0.0,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.08838929163875789,0.0,-3.027035454835482,0.0,-3.085639921867319,0.12038625275635922,N100,0.0,EXECUTION_STRESS,3,0.0,0.09060142814943846,0.3027616646597776,stop_loss,SNDKUSDT,0.09060142814943846,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,0.0,0.0,0.0,0.08838929163875789,0.0,-3.027035454835482,0.0,-3.085639921867319,0.12038625275635922,N100,0.0,EXECUTION_STRESS,3,0.0,0.09060142814943846,0.3027616646597776,stop_loss,SNDKUSDT,0.09060142814943846,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,0.0,0.0,0.0,0.08838929163875789,0.0,-3.027014709422249,0.0,-3.0831767820291316,0.12282864718131349,N100,0.0,EXECUTION_STRESS,10,0.0,0.09060142814943846,0.3027616646597776,stop_loss,SNDKUSDT,0.09060142814943846,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
