window_id,symbol,asset_group,group,seed,matched_window_id,matched_calendar_key,calendar_key,market_close,force_close_at,observation_start,observation_end,tradable_start,tradable_end,row_start_index,row_end_index,row_count,observation_rows,tradable_rows,tradable_hours,duration_minutes,month,split,listing_stage,window_type,status,skip_reason,data_gap_count
TSLAUSDT-R-1778270400000-s10,TSLAUSDT,TRADITIONAL_EQUITY,R,10,TSLAUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
AMZNUSDT-R-1778270400000-s17,AMZNUSDT,TRADITIONAL_EQUITY,R,17,AMZNUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
COINUSDT-R-1778270400000-s17,COINUSDT,CRYPTO_SENSITIVE_EQUITY,R,17,COINUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
CRCLUSDT-R-1778270400000-s17,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,R,17,CRCLUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
HOODUSDT-R-1778270400000-s17,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,R,17,HOODUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
INTCUSDT-R-1778270400000-s17,INTCUSDT,TRADITIONAL_EQUITY,R,17,INTCUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
MSTRUSDT-R-1778270400000-s17,MSTRUSDT,CRYPTO_SENSITIVE_EQUITY,R,17,MSTRUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
PLTRUSDT-R-1778270400000-s17,PLTRUSDT,TRADITIONAL_EQUITY,R,17,PLTRUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
TSLAUSDT-R-1778270400000-s17,TSLAUSDT,TRADITIONAL_EQUITY,R,17,TSLAUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
AMZNUSDT-R-1778270400000-s31,AMZNUSDT,TRADITIONAL_EQUITY,R,31,AMZNUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
COINUSDT-R-1778270400000-s31,COINUSDT,CRYPTO_SENSITIVE_EQUITY,R,31,COINUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
CRCLUSDT-R-1778270400000-s31,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,R,31,CRCLUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
HOODUSDT-R-1778270400000-s31,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,R,31,HOODUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
INTCUSDT-R-1778270400000-s31,INTCUSDT,TRADITIONAL_EQUITY,R,31,INTCUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
MSTRUSDT-R-1778270400000-s31,MSTRUSDT,CRYPTO_SENSITIVE_EQUITY,R,31,MSTRUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
PLTRUSDT-R-1778270400000-s31,PLTRUSDT,TRADITIONAL_EQUITY,R,31,PLTRUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
TSLAUSDT-R-1778270400000-s31,TSLAUSDT,TRADITIONAL_EQUITY,R,31,TSLAUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
AMZNUSDT-R-1778270400000-s59,AMZNUSDT,TRADITIONAL_EQUITY,R,59,AMZNUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
COINUSDT-R-1778270400000-s59,COINUSDT,CRYPTO_SENSITIVE_EQUITY,R,59,COINUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
CRCLUSDT-R-1778270400000-s59,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,R,59,CRCLUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
HOODUSDT-R-1778270400000-s59,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,R,59,HOODUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
INTCUSDT-R-1778270400000-s59,INTCUSDT,TRADITIONAL_EQUITY,R,59,INTCUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
MSTRUSDT-R-1778270400000-s59,MSTRUSDT,CRYPTO_SENSITIVE_EQUITY,R,59,MSTRUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
PLTRUSDT-R-1778270400000-s59,PLTRUSDT,TRADITIONAL_EQUITY,R,59,PLTRUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
TSLAUSDT-R-1778270400000-s59,TSLAUSDT,TRADITIONAL_EQUITY,R,59,TSLAUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
AMZNUSDT-R-1778270400000-s97,AMZNUSDT,TRADITIONAL_EQUITY,R,97,AMZNUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
COINUSDT-R-1778270400000-s97,COINUSDT,CRYPTO_SENSITIVE_EQUITY,R,97,COINUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
CRCLUSDT-R-1778270400000-s97,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,R,97,CRCLUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
HOODUSDT-R-1778270400000-s97,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,R,97,HOODUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
INTCUSDT-R-1778270400000-s97,INTCUSDT,TRADITIONAL_EQUITY,R,97,INTCUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
MSTRUSDT-R-1778270400000-s97,MSTRUSDT,CRYPTO_SENSITIVE_EQUITY,R,97,MSTRUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
PLTRUSDT-R-1778270400000-s97,PLTRUSDT,TRADITIONAL_EQUITY,R,97,PLTRUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
TSLAUSDT-R-1778270400000-s97,TSLAUSDT,TRADITIONAL_EQUITY,R,97,TSLAUSDT-nyse_20260508T200000Z,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
AMZNUSDT-R-1778875200000-s3,AMZNUSDT,TRADITIONAL_EQUITY,R,3,AMZNUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
COINUSDT-R-1778875200000-s3,COINUSDT,CRYPTO_SENSITIVE_EQUITY,R,3,COINUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
CRCLUSDT-R-1778875200000-s3,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,R,3,CRCLUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
HOODUSDT-R-1778875200000-s3,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,R,3,HOODUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
INTCUSDT-R-1778875200000-s3,INTCUSDT,TRADITIONAL_EQUITY,R,3,INTCUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
MSTRUSDT-R-1778875200000-s3,MSTRUSDT,CRYPTO_SENSITIVE_EQUITY,R,3,MSTRUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
PLTRUSDT-R-1778875200000-s3,PLTRUSDT,TRADITIONAL_EQUITY,R,3,PLTRUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
TSLAUSDT-R-1778875200000-s3,TSLAUSDT,TRADITIONAL_EQUITY,R,3,TSLAUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
AMZNUSDT-R-1778875200000-s10,AMZNUSDT,TRADITIONAL_EQUITY,R,10,AMZNUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
COINUSDT-R-1778875200000-s10,COINUSDT,CRYPTO_SENSITIVE_EQUITY,R,10,COINUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
CRCLUSDT-R-1778875200000-s10,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,R,10,CRCLUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
HOODUSDT-R-1778875200000-s10,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,R,10,HOODUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
INTCUSDT-R-1778875200000-s10,INTCUSDT,TRADITIONAL_EQUITY,R,10,INTCUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
MSTRUSDT-R-1778875200000-s10,MSTRUSDT,CRYPTO_SENSITIVE_EQUITY,R,10,MSTRUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
PLTRUSDT-R-1778875200000-s10,PLTRUSDT,TRADITIONAL_EQUITY,R,10,PLTRUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
TSLAUSDT-R-1778875200000-s10,TSLAUSDT,TRADITIONAL_EQUITY,R,10,TSLAUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
AMZNUSDT-R-1778875200000-s17,AMZNUSDT,TRADITIONAL_EQUITY,R,17,AMZNUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
COINUSDT-R-1778875200000-s17,COINUSDT,CRYPTO_SENSITIVE_EQUITY,R,17,COINUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
CRCLUSDT-R-1778875200000-s17,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,R,17,CRCLUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
HOODUSDT-R-1778875200000-s17,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,R,17,HOODUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
INTCUSDT-R-1778875200000-s17,INTCUSDT,TRADITIONAL_EQUITY,R,17,INTCUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
MSTRUSDT-R-1778875200000-s17,MSTRUSDT,CRYPTO_SENSITIVE_EQUITY,R,17,MSTRUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
PLTRUSDT-R-1778875200000-s17,PLTRUSDT,TRADITIONAL_EQUITY,R,17,PLTRUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
TSLAUSDT-R-1778875200000-s17,TSLAUSDT,TRADITIONAL_EQUITY,R,17,TSLAUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
AMZNUSDT-R-1778875200000-s31,AMZNUSDT,TRADITIONAL_EQUITY,R,31,AMZNUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
COINUSDT-R-1778875200000-s31,COINUSDT,CRYPTO_SENSITIVE_EQUITY,R,31,COINUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
CRCLUSDT-R-1778875200000-s31,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,R,31,CRCLUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
HOODUSDT-R-1778875200000-s31,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,R,31,HOODUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
INTCUSDT-R-1778875200000-s31,INTCUSDT,TRADITIONAL_EQUITY,R,31,INTCUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
MSTRUSDT-R-1778875200000-s31,MSTRUSDT,CRYPTO_SENSITIVE_EQUITY,R,31,MSTRUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
PLTRUSDT-R-1778875200000-s31,PLTRUSDT,TRADITIONAL_EQUITY,R,31,PLTRUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
TSLAUSDT-R-1778875200000-s31,TSLAUSDT,TRADITIONAL_EQUITY,R,31,TSLAUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
AMZNUSDT-R-1778875200000-s59,AMZNUSDT,TRADITIONAL_EQUITY,R,59,AMZNUSDT-nyse_20260515T200000Z,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,,,,,,,,,,0,0,0,0.0,0.0,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,MATCHED_RANDOM,SKIPPED,NO_MATCHED_RANDOM_BLOCK,0
