scope,month,group,seed,calendar_key,window_type,listing_stage,block_count,symbol_count,window_realized_volatility,hourly_realized_volatility,directional_efficiency,completed_grid_cycles_per_hour,fee_adjusted_cycle_capacity_per_hour,zero_trade_ratio,trades_per_hour,base_volume_per_hour,quote_volume_per_hour,median_trade_size,aggtrade_event_count_per_hour
SYMBOL:INTCUSDT,2026-04,W,,W:2026-04-17T20:00:00Z:2026-04-20T06:00:00Z,REGULAR_WEEKEND,LISTING_AFTER_30_DAYS,1,1,0.02347646026978146,0.0031655652570020854,0.014712438698171945,1.1090909090909091,0.0012200000000000002,0.13272727272727272,902.6363636363636,2685.322181818182,182446.83143272728,66.22189999999999,411.03636363636366
SYMBOL:INTCUSDT,2026-04,W,,W:2026-04-24T20:00:00Z:2026-04-27T06:00:00Z,REGULAR_WEEKEND,LISTING_AFTER_30_DAYS,1,1,0.028213447512225768,0.0038043004864713025,0.028319123020706317,1.6727272727272726,0.00184,0.030303030303030304,1716.9636363636364,4097.764181818182,344470.4202654545,42.1821,716.8181818181819
SYMBOL:INTCUSDT,2026-05,W,,W:2026-05-01T20:00:00Z:2026-05-04T06:00:00Z,REGULAR_WEEKEND,LISTING_AFTER_30_DAYS,1,1,0.021964612518521796,0.00296170774780916,0.02020516008703776,1.290909090909091,0.0014200000000000003,0.004545454545454545,2296.0545454545454,3748.4110909090914,379263.4640163636,15.2385,1228.7818181818182
SYMBOL:INTCUSDT,2026-05,W,,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,REGULAR_WEEKEND,LISTING_AFTER_30_DAYS,1,1,0.034033670557364275,0.004589099201778858,0.0002829921705498244,1.9454545454545455,0.0021400000000000004,0.00030303030303030303,3635.927272727273,6323.586363636364,802174.9776672728,65.6474,1465.6
SYMBOL:INTCUSDT,2026-05,W,,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,REGULAR_WEEKEND,LISTING_AFTER_30_DAYS,1,1,0.04307581283362341,0.005808341417584253,0.007124798896805262,3.1272727272727274,0.0034400000000000003,0.006666666666666667,4145.836363636364,5828.832363636364,619604.2502963636,44.8056,1507.1090909090908
SYMBOL:INTCUSDT,2026-05,W,,W:2026-05-22T20:00:00Z:2026-05-26T06:00:00Z,THREE_DAY_LONG_WEEKEND,LISTING_AFTER_30_DAYS,1,1,0.036186861851598744,0.004071340044171524,0.01575017712136899,2.5822784810126582,0.002840506329113924,0.0014767932489451476,4317.949367088608,5188.479493670886,630370.4797265823,40.210499999999996,1466.860759493671
SYMBOL:INTCUSDT,2026-05,W,,W:2026-05-29T20:00:00Z:2026-06-01T06:00:00Z,REGULAR_WEEKEND,LISTING_AFTER_30_DAYS,1,1,0.04319227314545924,0.005824044922828681,0.008790869833436143,2.5272727272727273,0.0027800000000000004,0.0012121212121212121,6080.527272727273,10540.312545454544,1212493.6756963637,145.8054,1820.4
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-02T21:00:00Z:2026-03-03T07:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_DAYS_15_30,1,1,0.01047189647270078,0.003958004831711536,0.11075441412520273,2.7142857142857144,0.002985714285714286,0.20714285714285716,550.2857142857143,2657.808571428571,119361.69611428572,299.99355,242.0
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-03T21:00:00Z:2026-03-04T07:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_DAYS_15_30,1,1,0.014566925927177756,0.005505780481430189,0.08040770101925247,4.571428571428571,0.005028571428571428,0.0380952380952381,980.2857142857143,4771.964285714285,203329.56534285712,311.91769999999997,402.7142857142857
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-04T21:00:00Z:2026-03-05T07:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_DAYS_15_30,1,1,0.014164997697433283,0.005353865889887288,0.038413878562576984,3.4285714285714284,0.0037714285714285714,0.09285714285714286,1372.857142857143,6450.577142857143,292391.85534285713,401.5001,439.14285714285717
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-05T21:00:00Z:2026-03-06T07:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.007161873920926536,0.002706933902281526,0.06632653061224424,1.7142857142857142,0.0018857142857142857,0.29285714285714287,471.57142857142856,1924.9085714285716,88712.32091428572,342.7608,165.0
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-09T20:00:00Z:2026-03-10T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.013900965619982962,0.0052540711448762455,0.009070294784580357,5.0,0.0055000000000000005,0.06666666666666667,1406.5714285714287,7273.107142857143,329005.5444714286,311.2213,496.42857142857144
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-10T20:00:00Z:2026-03-11T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.009081396019501605,0.003432445060699018,0.03972366148531888,2.0,0.0022,0.10952380952380952,787.7142857142857,2944.575714285714,138705.42585714287,300.92474999999996,272.0
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-11T20:00:00Z:2026-03-12T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.013774661991486902,0.005206332860492579,0.04994686503719475,3.857142857142857,0.004242857142857143,0.06904761904761905,1473.7142857142858,4733.147142857143,224357.76214285713,121.4818,543.1428571428571
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-12T20:00:00Z:2026-03-13T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.011650610133080344,0.004403516719185675,0.03913630229419774,3.4285714285714284,0.0037714285714285714,0.11190476190476191,943.0,3384.5814285714287,154212.1855714286,246.66900000000004,328.2857142857143
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-16T20:00:00Z:2026-03-17T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.010192348240045331,0.0038523455312752582,0.044961240310077914,3.0,0.0033,0.0380952380952381,1660.142857142857,6543.154285714286,299955.18767142855,2.2920000000000003,942.1428571428571
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-17T20:00:00Z:2026-03-18T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.007563280106691288,0.0028586511797467446,0.0925507900677168,1.4285714285714286,0.0015714285714285715,0.14523809523809525,786.5714285714286,5078.421428571428,225671.88294285716,299.5523,252.14285714285714
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-18T20:00:00Z:2026-03-19T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.010614100245162482,0.004011752805629948,0.02222222222222217,3.0,0.0033,0.13333333333333333,988.8571428571429,6080.9742857142855,273228.05885714287,330.464,265.2857142857143
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-19T20:00:00Z:2026-03-20T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.01026605391185045,0.003880203656676871,0.03900156006240295,2.0,0.0022,0.10952380952380952,927.2857142857143,7204.271428571429,334717.69852857146,305.4336,314.7142857142857
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-23T20:00:00Z:2026-03-24T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.012248552845052208,0.004629517821205829,0.05562422744128474,3.4285714285714284,0.0037714285714285714,0.06190476190476191,1275.0,10163.08,444782.0402142857,274.428,443.57142857142856
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-24T20:00:00Z:2026-03-25T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.014354636404154266,0.005425542583735236,0.07915567282321839,3.0,0.0033,0.07380952380952381,1310.142857142857,11683.698571428571,524346.2234285714,320.7124,419.57142857142856
