window_id,symbol,asset_group,group,seed,calendar_key,month,split,diagnostic_view,status,skip_reason,tradable_rows,tradable_hours,window_realized_volatility,hourly_realized_volatility,directional_efficiency,completed_grid_cycles_per_hour,fee_adjusted_cycle_capacity_per_hour,zero_trade_ratio,trades_per_hour,aggtrade_event_count_per_hour
HOODUSDT-O-20260609T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-09T20:00:00Z:2026-06-10T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260610T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-10T20:00:00Z:2026-06-11T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260611T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-11T20:00:00Z:2026-06-12T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-nyse_20260612T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-12T20:00:00Z:2026-06-15T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.009705638319494347,0.0030691923235411146,0.006526468455402771,2.1,0.0023100000000000004,0.035,908.2,421.0
HOODUSDT-nyse_20260612T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-12T20:00:00Z:2026-06-15T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.020078932166347145,0.006349515862967586,0.13219393093826307,3.8,0.00418,0.025,2796.3,1256.0
HOODUSDT-O-20260615T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-15T20:00:00Z:2026-06-16T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260616T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-16T20:00:00Z:2026-06-17T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260617T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-17T20:00:00Z:2026-06-18T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-nyse_20260618T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-18T20:00:00Z:2026-06-22T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.015457944678772368,0.004888231312980053,0.023525400613705855,4.7,0.00517,0.0,2268.8,1176.5
HOODUSDT-nyse_20260618T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-18T20:00:00Z:2026-06-22T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.018964195787319005,0.0059970052681298175,0.01695923832192796,4.4,0.0048400000000000006,0.016666666666666666,2486.4,1242.8
HOODUSDT-O-20260622T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-22T20:00:00Z:2026-06-23T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260623T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-23T20:00:00Z:2026-06-24T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260624T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-24T20:00:00Z:2026-06-25T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260625T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-25T20:00:00Z:2026-06-26T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-nyse_20260626T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-26T20:00:00Z:2026-06-29T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.007586811896353233,0.0023991605771737524,0.06547085201793797,1.4,0.00154,0.06333333333333334,642.0,315.1
HOODUSDT-nyse_20260626T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-26T20:00:00Z:2026-06-29T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.014423578339133866,0.004561135956153156,0.055018899622007414,3.4,0.0037400000000000003,0.02666666666666667,1491.0,729.5
HOODUSDT-O-20260629T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-29T20:00:00Z:2026-06-30T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260630T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-30T20:00:00Z:2026-07-01T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260701T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-01T20:00:00Z:2026-07-02T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-nyse_20260702T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-07-02T20:00:00Z:2026-07-06T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.01060212815827396,0.003352687302515187,0.010772833723653563,3.4,0.0037400000000000003,0.013333333333333334,1049.4,553.2
HOODUSDT-nyse_20260702T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-07-02T20:00:00Z:2026-07-06T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.021550378675227983,0.0068148281052842485,0.023789051304098644,4.3,0.00473,0.03833333333333333,2025.8,950.3
HOODUSDT-O-20260706T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-06T20:00:00Z:2026-07-07T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260707T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-07T20:00:00Z:2026-07-08T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260708T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-08T20:00:00Z:2026-07-09T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260709T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-09T20:00:00Z:2026-07-10T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-nyse_20260710T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-07-10T20:00:00Z:2026-07-13T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.007194430030691591,0.0022750785363700524,0.06260032102728837,0.8,0.0008800000000000001,0.06333333333333334,720.9,318.1
HOODUSDT-nyse_20260710T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-07-10T20:00:00Z:2026-07-13T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.01706054327442278,0.0053950174867043055,0.09937456567060422,4.3,0.00473,0.028333333333333332,2346.0,1017.4
HOODUSDT-O-20260713T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-13T20:00:00Z:2026-07-14T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260714T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-14T20:00:00Z:2026-07-15T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260715T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-15T20:00:00Z:2026-07-16T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260716T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-16T20:00:00Z:2026-07-17T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-nyse_20260717T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-07-17T20:00:00Z:2026-07-20T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.005210300392843132,0.0016476416535054369,0.06963788300835841,1.0,0.0011,0.31166666666666665,420.7,182.3
HOODUSDT-nyse_20260717T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-07-17T20:00:00Z:2026-07-20T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.015653262832959505,0.004949996336541185,0.018838908112264435,3.6,0.00396,0.105,2040.5,814.7
HOODUSDT-O-20260720T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-20T20:00:00Z:2026-07-21T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260721T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-21T20:00:00Z:2026-07-22T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260722T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-22T20:00:00Z:2026-07-23T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260723T200000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-23T20:00:00Z:2026-07-24T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,60,1.0,,,,,,,,
INTCUSDT-O-20260202T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-02T21:00:00Z:2026-02-03T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,240,4.0,,,,,,,,
INTCUSDT-O-20260203T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-03T21:00:00Z:2026-02-04T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260204T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-04T21:00:00Z:2026-02-05T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260205T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-05T21:00:00Z:2026-02-06T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-nyse_20260206T210000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-02-06T21:00:00Z:2026-02-09T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.009755521572627032,0.003084966793240916,0.0012330456226886768,1.7,0.0018700000000000001,0.12,546.8,331.9
INTCUSDT-nyse_20260206T210000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-02-06T21:00:00Z:2026-02-09T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.02294540600437921,0.007255974481114177,0.0053924505692028515,5.3,0.00583,0.11333333333333333,1066.6,612.9
INTCUSDT-O-20260209T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-09T21:00:00Z:2026-02-10T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260210T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-10T21:00:00Z:2026-02-11T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260211T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-11T21:00:00Z:2026-02-12T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260212T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-12T21:00:00Z:2026-02-13T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-nyse_20260213T210000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-02-13T21:00:00Z:2026-02-17T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.011272276726924371,0.0035646068872788876,0.0027932960893858544,1.6,0.0017600000000000003,0.285,666.9,357.3
INTCUSDT-nyse_20260213T210000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-02-13T21:00:00Z:2026-02-17T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.011427545118141133,0.0036137070637663926,0.04287690179806349,2.3,0.00253,0.40166666666666667,274.5,140.9
INTCUSDT-O-20260217T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-17T21:00:00Z:2026-02-18T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260218T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-18T21:00:00Z:2026-02-19T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260219T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-19T21:00:00Z:2026-02-20T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-nyse_20260220T210000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-02-20T21:00:00Z:2026-02-23T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.005938639497339613,0.001877962701423063,0.016722408026754693,0.6,0.00066,0.595,122.2,54.7
INTCUSDT-nyse_20260220T210000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-02-20T21:00:00Z:2026-02-23T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.015403870245675924,0.004871131475803338,0.05331599479844087,2.6,0.00286,0.35333333333333333,368.6,205.1
INTCUSDT-O-20260223T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-23T21:00:00Z:2026-02-24T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260224T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-24T21:00:00Z:2026-02-25T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260225T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-25T21:00:00Z:2026-02-26T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260226T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-02-26T21:00:00Z:2026-02-27T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-nyse_20260227T210000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-02-27T21:00:00Z:2026-03-02T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.012057090685083082,0.003812786852006249,0.007974481658692934,2.3,0.00253,0.33166666666666667,964.4,724.4
INTCUSDT-nyse_20260227T210000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-02-27T21:00:00Z:2026-03-02T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.017500145294669762,0.005534031851503497,0.08943089430894317,5.4,0.005940000000000001,0.075,1055.8,684.7
INTCUSDT-O-20260302T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-02T21:00:00Z:2026-03-03T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260303T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-03T21:00:00Z:2026-03-04T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260304T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-04T21:00:00Z:2026-03-05T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260305T210000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-05T21:00:00Z:2026-03-06T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-nyse_20260306T210000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-03-06T21:00:00Z:2026-03-09T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.00470269802402355,0.0014871236903887652,0.04918032786885131,0.3,0.00033,0.51,223.0,77.9
INTCUSDT-nyse_20260306T210000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-03-06T21:00:00Z:2026-03-09T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.027189819283121624,0.008598175810303093,0.030819672131147495,6.5,0.00715,0.09,2437.7,1013.8
INTCUSDT-O-20260309T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-09T20:00:00Z:2026-03-10T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260310T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-10T20:00:00Z:2026-03-11T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260311T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-11T20:00:00Z:2026-03-12T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260312T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-12T20:00:00Z:2026-03-13T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-nyse_20260313T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-03-13T20:00:00Z:2026-03-16T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.004336523976971783,0.0013713292895162405,0.022831050228308784,0.3,0.00033,0.5183333333333333,190.9,70.4
INTCUSDT-nyse_20260313T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-03-13T20:00:00Z:2026-03-16T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.01745232855554375,0.005518910870911468,0.07429547395388669,4.2,0.004620000000000001,0.17333333333333334,1511.4,583.8
INTCUSDT-O-20260316T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-16T20:00:00Z:2026-03-17T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260317T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-17T20:00:00Z:2026-03-18T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260318T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-18T20:00:00Z:2026-03-19T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260319T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-19T20:00:00Z:2026-03-20T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-nyse_20260320T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-03-20T20:00:00Z:2026-03-23T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.0045290310221613094,0.0014322053623590269,0.012765957446809334,0.3,0.00033,0.5166666666666667,191.3,79.1
INTCUSDT-nyse_20260320T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-03-20T20:00:00Z:2026-03-23T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.020801902271818818,0.00657813908431785,0.06401766004414974,4.2,0.004620000000000001,0.028333333333333332,2088.8,747.1
INTCUSDT-O-20260323T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-23T20:00:00Z:2026-03-24T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260324T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-24T20:00:00Z:2026-03-25T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260325T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-25T20:00:00Z:2026-03-26T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-O-20260326T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-26T20:00:00Z:2026-03-27T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
INTCUSDT-nyse_20260327T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-03-27T20:00:00Z:2026-03-30T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.004655054586440189,0.0014720575125564165,0.0,0.0,0.0,0.42333333333333334,232.3,88.4
INTCUSDT-nyse_20260327T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,W:2026-03-27T20:00:00Z:2026-03-30T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.017472988544562914,0.00552544413308493,0.021842355175688766,3.8,0.00418,0.175,1001.8,442.2
INTCUSDT-O-20260330T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,O:2026-03-30T20:00:00Z:2026-03-31T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
