confirmation_delay_execution_cost,confirmation_delay_inventory_loss,drawdown_reduction,inventory_loss_avoided,net_pnl_improvement,profile_id,scenario,seed,symbol,true_breakout_loss_avoided,window_key
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,EXECUTION_STRESS,10,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.685479519019701,2.550596038039408,1.583065492807698,D2-C3-R3-10m,EXECUTION_STRESS,10,MUUSDT,1.583065492807698,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,EXECUTION_STRESS,10,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,EXECUTION_STRESS,10,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.685479519019701,2.550596038039408,1.6983777871573402,D2-C1-R3-10m,EXECUTION_STRESS,17,MUUSDT,1.6983777871573402,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.4830000000000041,0.7704795190197031,2.6355960380394103,1.7833777871573424,D2-C1-R3-20m,EXECUTION_STRESS,17,MUUSDT,1.7833777871573424,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.09800000000000182,1.1554795190197056,3.020596038039413,2.168377787157345,D2-C1-R3-30m,EXECUTION_STRESS,17,MUUSDT,2.168377787157345,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.685479519019701,2.550596038039408,1.6983777871573402,D2-C2-R3-10m,EXECUTION_STRESS,17,MUUSDT,1.6983777871573402,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,EXECUTION_STRESS,17,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,EXECUTION_STRESS,17,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.685479519019701,2.550596038039408,1.6983777871573402,D2-C3-R3-10m,EXECUTION_STRESS,17,MUUSDT,1.6983777871573402,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,EXECUTION_STRESS,17,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,EXECUTION_STRESS,17,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.685479519019701,2.550596038039408,1.583065492807698,D2-C1-R3-10m,EXECUTION_STRESS,31,MUUSDT,1.583065492807698,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
